screen_name,created_at,census_tract,text,lat,lon,radius
BargainTireVA,1/18/22 21:26,51710003501,your car is a big investment  well make sure it stays in great shape httpstco3a7ge6s7ny,36.8615885,-76.27658704,5mi
Ravenpenny,1/18/22 21:26,51710003501,fucking weirdness follows me wherever i go even to new therapist sigh,36.8615885,-76.27658704,5mi
ren_rum,1/18/22 21:26,51710003501,logistically the wwwy festival seems implausible i think this is the best lineup ever announced in my lifetime but i dont know something feels off thats a lot of money  its probably gonna sell out friday but more info wont come till fall,36.8615885,-76.27658704,5mi
KevBarnbrook,1/18/22 21:26,51710003501,ipswichtown oh noooo how awful,36.8615885,-76.27658704,5mi
KevBarnbrook,1/18/22 21:23,51710003501,danlukecable a work of art iangabelli ,36.8615885,-76.27658704,5mi
KevBarnbrook,1/18/22 21:22,51710003501,ashleysymonds nearly as good as the first teams performances on the pitch,36.8615885,-76.27658704,5mi
SSGClo,1/18/22 21:25,51710003501,i be walking around this campus like an extended music video,36.8615885,-76.27658704,5mi
SSGClo,1/18/22 21:21,51710003501,i love the webb center when yall got 3 separate emulators running on one tv,36.8615885,-76.27658704,5mi
SSGClo,1/18/22 21:24,51710003501,keemairy lmaooo deadass ,36.8615885,-76.27658704,5mi
JanisDauer,1/18/22 21:25,51710003501,orlandoribbons scubagirlsocial really good news thanks hoping he keeps feeling better and better every day  let him know were thinking about him ,36.8615885,-76.27658704,5mi
AonghaisC,1/18/22 21:25,51710003501,wilsonjaredm adriawildlife accurate,36.8615885,-76.27658704,5mi
cuntent,1/18/22 21:25,51710003501,i need a hug,36.8615885,-76.27658704,5mi
PamWrig15287883,1/18/22 21:25,51710003501,so sorry about her passing but you were very fortunate to have such a wonderful mom httpstcoqmzohtyuye,36.8615885,-76.27658704,5mi
1_Dolo757,1/18/22 21:23,51710003501,bitchilookgud realness ,36.8615885,-76.27658704,5mi
1_Dolo757,1/18/22 21:25,51710003501,ima be in something plowing snow come friday ,36.8615885,-76.27658704,5mi
naeeACEmoney,1/18/22 21:25,51710003501,i am starving,36.8615885,-76.27658704,5mi
naeeACEmoney,1/18/22 21:23,51710003501,i love it when my hair stylist tells me my hair is getting long ,36.8615885,-76.27658704,5mi
lavidadeoscar,1/18/22 21:25,51710003501,higerardoflores joserivas20 aint no other tournament since that can compare to that world cup man,36.8615885,-76.27658704,5mi
lavidadeoscar,1/18/22 21:22,51710003501,joserivas20 higerardoflores tragic to some defining for others httpstconcqdhlgzy9,36.8615885,-76.27658704,5mi
Quillster_,1/18/22 21:25,51710003501,so damn excited to kick a dragon ass tomorrow,36.8615885,-76.27658704,5mi
JeffEdmondsonWX,1/18/22 21:24,51710003501,pay attention to the forecast theres a decent chance for some snow a little on thursday more on friday and saturday httpstcoey81wyo8q7,36.8615885,-76.27658704,5mi
playthebkgrd,1/18/22 21:24,51710003501,listen i going to drop an app like im dropping a mixtape i going to be plugging the hell out of it soon claiming 1000 users in the first 90 days of launch,36.8615885,-76.27658704,5mi
ALLTHINGSGOSPE1,1/18/22 21:24,51710003501,charles jenkins  fellowship chicago  stephanie mills  never knew love 2921,36.8615885,-76.27658704,5mi
AmySchock6,1/18/22 21:24,51710003501,humanutella yavtweets sorry ,36.8615885,-76.27658704,5mi
Adot2k,1/18/22 21:24,51710003501,drshackleu that shit is actually comedy ,36.8615885,-76.27658704,5mi
Adot2k,1/18/22 21:23,51710003501,xplanetape yessir summer 2k20 was elite ,36.8615885,-76.27658704,5mi
Adot2k,1/18/22 21:22,51710003501,xplanetape bout time,36.8615885,-76.27658704,5mi
Adot2k,1/18/22 21:24,51710003501,quxlitys2  i got sold in toxic tourney and lowered my draft stock,36.8615885,-76.27658704,5mi
MrS_JETS_AVID,1/18/22 21:24,51710003501,jasonreynolds83 i see you httpstcoidyoc6guav,36.8615885,-76.27658704,5mi
MrS_JETS_AVID,1/18/22 21:23,51710003501,teachrqueen i see you,36.8615885,-76.27658704,5mi
Buckeyes23701,1/18/22 21:24,51710003501,missmandy126 i agree with you but apparently your students didnt  httpstcoyiq1nt3nsa,36.8615885,-76.27658704,5mi
leezus_sar,1/18/22 21:24,51710003501,new material on syllabus day  httpstco3hemyni1et,36.8615885,-76.27658704,5mi
Mike41093897,1/18/22 21:23,51710003501,repboebert bobo the  giving us all the stupid we can handle  httpstco76ipngkowj,36.8615885,-76.27658704,5mi
Zacj32,1/18/22 21:23,51710003501,awakeupmrwest hahaha did you draft that,36.8615885,-76.27658704,5mi
WODUplaylist,1/18/22 21:23,51710003501,turnstile  tlc turnstile love connection   nowplayingwodustudios collegeradio listenlive,36.8615885,-76.27658704,5mi
PhatBoiSlimm,1/18/22 21:23,51710003501,dilloncookftw premiergg absolute unit,36.8615885,-76.27658704,5mi
SaltGeorge,1/18/22 21:23,51710003501,adrogers freefromwriter i suspect the costs of licensing may exceed the perceived benefit if its going to have barley on the bottlecan its going to be hard to sell as different to glutenreducedplus low protein has a less than perfect reputation for glutenfree brewing,36.8615885,-76.27658704,5mi
Nickjames0709,1/18/22 21:23,51710003501,ibnoujello not us at pierce the veil like were back in middle school,36.8615885,-76.27658704,5mi
Og__papi,1/18/22 21:23,51710003501,tell em you the original  httpstcotb8yrfstip,36.8615885,-76.27658704,5mi
give2odu,1/18/22 21:23,51710003501,we are kicking off 2022 with our first gratitude tuesday video of the year  cadence soyka 22  a mechanical engineering major is the recipient for the clarence lee ray endowed scholarship odu donorstories studentstories gratitudetuesday  httpstcowqmdcoorkv,36.8615885,-76.27658704,5mi
ChaunceyBob,1/18/22 21:22,51710003501,first its hard to believe railroad local state amp federal police have allowed this to happen worse to keep happeninh second why havent shippers railroad someone recovered cleaned it up by now is this the best we can expect from these folks will amazon walmart do it httpstcojihlulguog,36.8615885,-76.27658704,5mi
virginianpilot,1/18/22 21:22,51710003501,just in former norfolk sheriff bob mccabes mental health has declined rapidly since he was found guilty of multiple public corruption charges last summer leading his attorney to request a mental competency evaluation before his sentencinghttpstcofimhhkm9na,36.8615885,-76.27658704,5mi
dhglover,1/18/22 21:22,51710003501,congrats champofficial like tissuethe kleenex krew recrui2official httpstcobbnb23qcmn,36.8615885,-76.27658704,5mi
RobinFTHood,1/18/22 21:22,51710003501,check out my broadcast from my playstation 4 ps4live final fantasy xiv  live at httpstco66hzvhcg9a,36.8615885,-76.27658704,5mi
Janeeeen_,1/18/22 21:21,51710003501,frannyv im so serious ,36.8615885,-76.27658704,5mi
BallahackO,1/18/22 21:21,51710003501,please readyou heard that right we are having a swap meet february 19th and 20th you can set up whenever however lunch will be extended to facilitate sales we will have tables set up outside first come first serve serve we will also be having a food truck on site as well httpstcohrhtlnyvxw,36.8615885,-76.27658704,5mi
alucascollier,1/18/22 21:21,51710003501,beerlightweight bbc6music loads of great comedy except mrs browns boys,36.8615885,-76.27658704,5mi
Martinique757,1/18/22 21:21,51710003501,i havent seen my other cousins in years havent hung out with them literally in years weve all never had any beef but it sucks seeing them again because of a funeral,36.8615885,-76.27658704,5mi
Smparkerstone,1/18/22 21:21,51710003501,manichysteri just keep telling them,36.8615885,-76.27658704,5mi
Neitraa_,1/18/22 21:21,51710003501,he a bitch,36.8615885,-76.27658704,5mi
Ravenpenny,1/18/22 21:26,51710007002,fucking weirdness follows me wherever i go even to new therapist sigh,36.84565686,-76.21761856,5mi
ren_rum,1/18/22 21:26,51710007002,logistically the wwwy festival seems implausible i think this is the best lineup ever announced in my lifetime but i dont know something feels off thats a lot of money  its probably gonna sell out friday but more info wont come till fall,36.84565686,-76.21761856,5mi
KevBarnbrook,1/18/22 21:26,51710007002,ipswichtown oh noooo how awful,36.84565686,-76.21761856,5mi
KevBarnbrook,1/18/22 21:23,51710007002,danlukecable a work of art iangabelli ,36.84565686,-76.21761856,5mi
KevBarnbrook,1/18/22 21:22,51710007002,ashleysymonds nearly as good as the first teams performances on the pitch,36.84565686,-76.21761856,5mi
SSGClo,1/18/22 21:25,51710007002,i be walking around this campus like an extended music video,36.84565686,-76.21761856,5mi
SSGClo,1/18/22 21:24,51710007002,keemairy lmaooo deadass ,36.84565686,-76.21761856,5mi
SSGClo,1/18/22 21:21,51710007002,i love the webb center when yall got 3 separate emulators running on one tv,36.84565686,-76.21761856,5mi
JanisDauer,1/18/22 21:25,51710007002,orlandoribbons scubagirlsocial really good news thanks hoping he keeps feeling better and better every day  let him know were thinking about him ,36.84565686,-76.21761856,5mi
AonghaisC,1/18/22 21:25,51710007002,wilsonjaredm adriawildlife accurate,36.84565686,-76.21761856,5mi
cuntent,1/18/22 21:25,51710007002,i need a hug,36.84565686,-76.21761856,5mi
PamWrig15287883,1/18/22 21:25,51710007002,so sorry about her passing but you were very fortunate to have such a wonderful mom httpstcoqmzohtyuye,36.84565686,-76.21761856,5mi
1_Dolo757,1/18/22 21:25,51710007002,ima be in something plowing snow come friday ,36.84565686,-76.21761856,5mi
1_Dolo757,1/18/22 21:23,51710007002,bitchilookgud realness ,36.84565686,-76.21761856,5mi
naeeACEmoney,1/18/22 21:23,51710007002,i love it when my hair stylist tells me my hair is getting long ,36.84565686,-76.21761856,5mi
naeeACEmoney,1/18/22 21:25,51710007002,i am starving,36.84565686,-76.21761856,5mi
lavidadeoscar,1/18/22 21:22,51710007002,joserivas20 higerardoflores tragic to some defining for others httpstconcqdhlgzy9,36.84565686,-76.21761856,5mi
lavidadeoscar,1/18/22 21:25,51710007002,higerardoflores joserivas20 aint no other tournament since that can compare to that world cup man,36.84565686,-76.21761856,5mi
Quillster_,1/18/22 21:25,51710007002,so damn excited to kick a dragon ass tomorrow,36.84565686,-76.21761856,5mi
JeffEdmondsonWX,1/18/22 21:24,51710007002,pay attention to the forecast theres a decent chance for some snow a little on thursday more on friday and saturday httpstcoey81wyo8q7,36.84565686,-76.21761856,5mi
playthebkgrd,1/18/22 21:24,51710007002,listen i going to drop an app like im dropping a mixtape i going to be plugging the hell out of it soon claiming 1000 users in the first 90 days of launch,36.84565686,-76.21761856,5mi
ALLTHINGSGOSPE1,1/18/22 21:24,51710007002,charles jenkins  fellowship chicago  stephanie mills  never knew love 2921,36.84565686,-76.21761856,5mi
AmySchock6,1/18/22 21:24,51710007002,humanutella yavtweets sorry ,36.84565686,-76.21761856,5mi
Adot2k,1/18/22 21:23,51710007002,xplanetape yessir summer 2k20 was elite ,36.84565686,-76.21761856,5mi
Adot2k,1/18/22 21:24,51710007002,drshackleu that shit is actually comedy ,36.84565686,-76.21761856,5mi
Adot2k,1/18/22 21:22,51710007002,xplanetape bout time,36.84565686,-76.21761856,5mi
Adot2k,1/18/22 21:24,51710007002,quxlitys2  i got sold in toxic tourney and lowered my draft stock,36.84565686,-76.21761856,5mi
MrS_JETS_AVID,1/18/22 21:24,51710007002,jasonreynolds83 i see you httpstcoidyoc6guav,36.84565686,-76.21761856,5mi
MrS_JETS_AVID,1/18/22 21:23,51710007002,teachrqueen i see you,36.84565686,-76.21761856,5mi
Buckeyes23701,1/18/22 21:24,51710007002,missmandy126 i agree with you but apparently your students didnt  httpstcoyiq1nt3nsa,36.84565686,-76.21761856,5mi
leezus_sar,1/18/22 21:24,51710007002,new material on syllabus day  httpstco3hemyni1et,36.84565686,-76.21761856,5mi
Mike41093897,1/18/22 21:23,51710007002,repboebert bobo the  giving us all the stupid we can handle  httpstco76ipngkowj,36.84565686,-76.21761856,5mi
Zacj32,1/18/22 21:23,51710007002,awakeupmrwest hahaha did you draft that,36.84565686,-76.21761856,5mi
WODUplaylist,1/18/22 21:23,51710007002,turnstile  tlc turnstile love connection   nowplayingwodustudios collegeradio listenlive,36.84565686,-76.21761856,5mi
PhatBoiSlimm,1/18/22 21:23,51710007002,dilloncookftw premiergg absolute unit,36.84565686,-76.21761856,5mi
Nickjames0709,1/18/22 21:23,51710007002,ibnoujello not us at pierce the veil like were back in middle school,36.84565686,-76.21761856,5mi
Og__papi,1/18/22 21:23,51710007002,tell em you the original  httpstcotb8yrfstip,36.84565686,-76.21761856,5mi
give2odu,1/18/22 21:23,51710007002,we are kicking off 2022 with our first gratitude tuesday video of the year  cadence soyka 22  a mechanical engineering major is the recipient for the clarence lee ray endowed scholarship odu donorstories studentstories gratitudetuesday  httpstcowqmdcoorkv,36.84565686,-76.21761856,5mi
ChaunceyBob,1/18/22 21:22,51710007002,first its hard to believe railroad local state amp federal police have allowed this to happen worse to keep happeninh second why havent shippers railroad someone recovered cleaned it up by now is this the best we can expect from these folks will amazon walmart do it httpstcojihlulguog,36.84565686,-76.21761856,5mi
virginianpilot,1/18/22 21:22,51710007002,just in former norfolk sheriff bob mccabes mental health has declined rapidly since he was found guilty of multiple public corruption charges last summer leading his attorney to request a mental competency evaluation before his sentencinghttpstcofimhhkm9na,36.84565686,-76.21761856,5mi
RobinFTHood,1/18/22 21:22,51710007002,check out my broadcast from my playstation 4 ps4live final fantasy xiv  live at httpstco66hzvhcg9a,36.84565686,-76.21761856,5mi
Janeeeen_,1/18/22 21:21,51710007002,frannyv im so serious ,36.84565686,-76.21761856,5mi
BallahackO,1/18/22 21:21,51710007002,please readyou heard that right we are having a swap meet february 19th and 20th you can set up whenever however lunch will be extended to facilitate sales we will have tables set up outside first come first serve serve we will also be having a food truck on site as well httpstcohrhtlnyvxw,36.84565686,-76.21761856,5mi
alucascollier,1/18/22 21:21,51710007002,beerlightweight bbc6music loads of great comedy except mrs browns boys,36.84565686,-76.21761856,5mi
Martinique757,1/18/22 21:21,51710007002,i havent seen my other cousins in years havent hung out with them literally in years weve all never had any beef but it sucks seeing them again because of a funeral,36.84565686,-76.21761856,5mi
Smparkerstone,1/18/22 21:21,51710007002,manichysteri just keep telling them,36.84565686,-76.21761856,5mi
Neitraa_,1/18/22 21:21,51710007002,he a bitch,36.84565686,-76.21761856,5mi
andersoneclair,1/18/22 21:20,51710007002,snapboltbaral trotskelily madcapginger okay this makes a lot of sense so the one on the left the deductible only matters for like surgery or things that would cost over that amount,36.84565686,-76.21761856,5mi
choirmasterps,1/18/22 21:20,51710007002,outstanding young people   the future of rotary httpstcohpsceu8l0q,36.84565686,-76.21761856,5mi
WaveyWaly,1/18/22 21:20,51710007002,whenever the cashier ask me do i want to round the total with a donation lol httpstcoxcm6qsdbko,36.84565686,-76.21761856,5mi
Ravenpenny,1/18/22 21:26,51710007001,fucking weirdness follows me wherever i go even to new therapist sigh,36.8616943,-76.21721229,5mi
ren_rum,1/18/22 21:26,51710007001,logistically the wwwy festival seems implausible i think this is the best lineup ever announced in my lifetime but i dont know something feels off thats a lot of money  its probably gonna sell out friday but more info wont come till fall,36.8616943,-76.21721229,5mi
KevBarnbrook,1/18/22 21:26,51710007001,ipswichtown oh noooo how awful,36.8616943,-76.21721229,5mi
KevBarnbrook,1/18/22 21:23,51710007001,danlukecable a work of art iangabelli ,36.8616943,-76.21721229,5mi
KevBarnbrook,1/18/22 21:22,51710007001,ashleysymonds nearly as good as the first teams performances on the pitch,36.8616943,-76.21721229,5mi
SSGClo,1/18/22 21:25,51710007001,i be walking around this campus like an extended music video,36.8616943,-76.21721229,5mi
SSGClo,1/18/22 21:24,51710007001,keemairy lmaooo deadass ,36.8616943,-76.21721229,5mi
SSGClo,1/18/22 21:21,51710007001,i love the webb center when yall got 3 separate emulators running on one tv,36.8616943,-76.21721229,5mi
JanisDauer,1/18/22 21:25,51710007001,orlandoribbons scubagirlsocial really good news thanks hoping he keeps feeling better and better every day  let him know were thinking about him ,36.8616943,-76.21721229,5mi
AonghaisC,1/18/22 21:25,51710007001,wilsonjaredm adriawildlife accurate,36.8616943,-76.21721229,5mi
cuntent,1/18/22 21:25,51710007001,i need a hug,36.8616943,-76.21721229,5mi
PamWrig15287883,1/18/22 21:25,51710007001,so sorry about her passing but you were very fortunate to have such a wonderful mom httpstcoqmzohtyuye,36.8616943,-76.21721229,5mi
1_Dolo757,1/18/22 21:25,51710007001,ima be in something plowing snow come friday ,36.8616943,-76.21721229,5mi
1_Dolo757,1/18/22 21:23,51710007001,bitchilookgud realness ,36.8616943,-76.21721229,5mi
naeeACEmoney,1/18/22 21:23,51710007001,i love it when my hair stylist tells me my hair is getting long ,36.8616943,-76.21721229,5mi
naeeACEmoney,1/18/22 21:25,51710007001,i am starving,36.8616943,-76.21721229,5mi
lavidadeoscar,1/18/22 21:22,51710007001,joserivas20 higerardoflores tragic to some defining for others httpstconcqdhlgzy9,36.8616943,-76.21721229,5mi
lavidadeoscar,1/18/22 21:25,51710007001,higerardoflores joserivas20 aint no other tournament since that can compare to that world cup man,36.8616943,-76.21721229,5mi
Quillster_,1/18/22 21:25,51710007001,so damn excited to kick a dragon ass tomorrow,36.8616943,-76.21721229,5mi
JeffEdmondsonWX,1/18/22 21:24,51710007001,pay attention to the forecast theres a decent chance for some snow a little on thursday more on friday and saturday httpstcoey81wyo8q7,36.8616943,-76.21721229,5mi
playthebkgrd,1/18/22 21:24,51710007001,listen i going to drop an app like im dropping a mixtape i going to be plugging the hell out of it soon claiming 1000 users in the first 90 days of launch,36.8616943,-76.21721229,5mi
ALLTHINGSGOSPE1,1/18/22 21:24,51710007001,charles jenkins  fellowship chicago  stephanie mills  never knew love 2921,36.8616943,-76.21721229,5mi
AmySchock6,1/18/22 21:24,51710007001,humanutella yavtweets sorry ,36.8616943,-76.21721229,5mi
Adot2k,1/18/22 21:23,51710007001,xplanetape yessir summer 2k20 was elite ,36.8616943,-76.21721229,5mi
Adot2k,1/18/22 21:24,51710007001,drshackleu that shit is actually comedy ,36.8616943,-76.21721229,5mi
Adot2k,1/18/22 21:22,51710007001,xplanetape bout time,36.8616943,-76.21721229,5mi
Adot2k,1/18/22 21:24,51710007001,quxlitys2  i got sold in toxic tourney and lowered my draft stock,36.8616943,-76.21721229,5mi
MrS_JETS_AVID,1/18/22 21:24,51710007001,jasonreynolds83 i see you httpstcoidyoc6guav,36.8616943,-76.21721229,5mi
MrS_JETS_AVID,1/18/22 21:23,51710007001,teachrqueen i see you,36.8616943,-76.21721229,5mi
Buckeyes23701,1/18/22 21:24,51710007001,missmandy126 i agree with you but apparently your students didnt  httpstcoyiq1nt3nsa,36.8616943,-76.21721229,5mi
leezus_sar,1/18/22 21:24,51710007001,new material on syllabus day  httpstco3hemyni1et,36.8616943,-76.21721229,5mi
Mike41093897,1/18/22 21:23,51710007001,repboebert bobo the  giving us all the stupid we can handle  httpstco76ipngkowj,36.8616943,-76.21721229,5mi
Zacj32,1/18/22 21:23,51710007001,awakeupmrwest hahaha did you draft that,36.8616943,-76.21721229,5mi
WODUplaylist,1/18/22 21:23,51710007001,turnstile  tlc turnstile love connection   nowplayingwodustudios collegeradio listenlive,36.8616943,-76.21721229,5mi
PhatBoiSlimm,1/18/22 21:23,51710007001,dilloncookftw premiergg absolute unit,36.8616943,-76.21721229,5mi
Nickjames0709,1/18/22 21:23,51710007001,ibnoujello not us at pierce the veil like were back in middle school,36.8616943,-76.21721229,5mi
Og__papi,1/18/22 21:23,51710007001,tell em you the original  httpstcotb8yrfstip,36.8616943,-76.21721229,5mi
give2odu,1/18/22 21:23,51710007001,we are kicking off 2022 with our first gratitude tuesday video of the year  cadence soyka 22  a mechanical engineering major is the recipient for the clarence lee ray endowed scholarship odu donorstories studentstories gratitudetuesday  httpstcowqmdcoorkv,36.8616943,-76.21721229,5mi
ChaunceyBob,1/18/22 21:22,51710007001,first its hard to believe railroad local state amp federal police have allowed this to happen worse to keep happeninh second why havent shippers railroad someone recovered cleaned it up by now is this the best we can expect from these folks will amazon walmart do it httpstcojihlulguog,36.8616943,-76.21721229,5mi
virginianpilot,1/18/22 21:22,51710007001,just in former norfolk sheriff bob mccabes mental health has declined rapidly since he was found guilty of multiple public corruption charges last summer leading his attorney to request a mental competency evaluation before his sentencinghttpstcofimhhkm9na,36.8616943,-76.21721229,5mi
RobinFTHood,1/18/22 21:22,51710007001,check out my broadcast from my playstation 4 ps4live final fantasy xiv  live at httpstco66hzvhcg9a,36.8616943,-76.21721229,5mi
Janeeeen_,1/18/22 21:21,51710007001,frannyv im so serious ,36.8616943,-76.21721229,5mi
BallahackO,1/18/22 21:21,51710007001,please readyou heard that right we are having a swap meet february 19th and 20th you can set up whenever however lunch will be extended to facilitate sales we will have tables set up outside first come first serve serve we will also be having a food truck on site as well httpstcohrhtlnyvxw,36.8616943,-76.21721229,5mi
alucascollier,1/18/22 21:21,51710007001,beerlightweight bbc6music loads of great comedy except mrs browns boys,36.8616943,-76.21721229,5mi
Martinique757,1/18/22 21:21,51710007001,i havent seen my other cousins in years havent hung out with them literally in years weve all never had any beef but it sucks seeing them again because of a funeral,36.8616943,-76.21721229,5mi
Smparkerstone,1/18/22 21:21,51710007001,manichysteri just keep telling them,36.8616943,-76.21721229,5mi
Neitraa_,1/18/22 21:21,51710007001,he a bitch,36.8616943,-76.21721229,5mi
andersoneclair,1/18/22 21:20,51710007001,snapboltbaral trotskelily madcapginger okay this makes a lot of sense so the one on the left the deductible only matters for like surgery or things that would cost over that amount,36.8616943,-76.21721229,5mi
choirmasterps,1/18/22 21:20,51710007001,outstanding young people   the future of rotary httpstcohpsceu8l0q,36.8616943,-76.21721229,5mi
WaveyWaly,1/18/22 21:20,51710007001,whenever the cashier ask me do i want to round the total with a donation lol httpstcoxcm6qsdbko,36.8616943,-76.21721229,5mi
ren_rum,1/18/22 21:26,51710006607,logistically the wwwy festival seems implausible i think this is the best lineup ever announced in my lifetime but i dont know something feels off thats a lot of money  its probably gonna sell out friday but more info wont come till fall,36.89695004,-76.21665449,5mi
KevBarnbrook,1/18/22 21:26,51710006607,ipswichtown oh noooo how awful,36.89695004,-76.21665449,5mi
KevBarnbrook,1/18/22 21:23,51710006607,danlukecable a work of art iangabelli ,36.89695004,-76.21665449,5mi
KevBarnbrook,1/18/22 21:22,51710006607,ashleysymonds nearly as good as the first teams performances on the pitch,36.89695004,-76.21665449,5mi
JanisDauer,1/18/22 21:25,51710006607,orlandoribbons scubagirlsocial really good news thanks hoping he keeps feeling better and better every day  let him know were thinking about him ,36.89695004,-76.21665449,5mi
AonghaisC,1/18/22 21:25,51710006607,wilsonjaredm adriawildlife accurate,36.89695004,-76.21665449,5mi
cuntent,1/18/22 21:25,51710006607,i need a hug,36.89695004,-76.21665449,5mi
PamWrig15287883,1/18/22 21:25,51710006607,so sorry about her passing but you were very fortunate to have such a wonderful mom httpstcoqmzohtyuye,36.89695004,-76.21665449,5mi
naeeACEmoney,1/18/22 21:23,51710006607,i love it when my hair stylist tells me my hair is getting long ,36.89695004,-76.21665449,5mi
naeeACEmoney,1/18/22 21:25,51710006607,i am starving,36.89695004,-76.21665449,5mi
lavidadeoscar,1/18/22 21:25,51710006607,higerardoflores joserivas20 aint no other tournament since that can compare to that world cup man,36.89695004,-76.21665449,5mi
lavidadeoscar,1/18/22 21:22,51710006607,joserivas20 higerardoflores tragic to some defining for others httpstconcqdhlgzy9,36.89695004,-76.21665449,5mi
Quillster_,1/18/22 21:25,51710006607,so damn excited to kick a dragon ass tomorrow,36.89695004,-76.21665449,5mi
playthebkgrd,1/18/22 21:24,51710006607,listen i going to drop an app like im dropping a mixtape i going to be plugging the hell out of it soon claiming 1000 users in the first 90 days of launch,36.89695004,-76.21665449,5mi
ALLTHINGSGOSPE1,1/18/22 21:24,51710006607,charles jenkins  fellowship chicago  stephanie mills  never knew love 2921,36.89695004,-76.21665449,5mi
AmySchock6,1/18/22 21:24,51710006607,humanutella yavtweets sorry ,36.89695004,-76.21665449,5mi
AmySchock6,1/18/22 21:18,51710006607,runswithbeer thanks for letting me know,36.89695004,-76.21665449,5mi
Adot2k,1/18/22 21:24,51710006607,drshackleu that shit is actually comedy ,36.89695004,-76.21665449,5mi
Adot2k,1/18/22 21:23,51710006607,xplanetape yessir summer 2k20 was elite ,36.89695004,-76.21665449,5mi
Adot2k,1/18/22 21:24,51710006607,quxlitys2  i got sold in toxic tourney and lowered my draft stock,36.89695004,-76.21665449,5mi
Adot2k,1/18/22 21:22,51710006607,xplanetape bout time,36.89695004,-76.21665449,5mi
daysonthenorth_,1/18/22 21:24,51710006607,ieatzebra im moving to prov cause i found cheap apartments  not 400 dollars cheap but i found shit under 1k ,36.89695004,-76.21665449,5mi
daysonthenorth_,1/18/22 21:20,51710006607,this only make sense if you working part time but for full time work  nahhhh lmao httpstco4cg0e6pqk1,36.89695004,-76.21665449,5mi
MrS_JETS_AVID,1/18/22 21:24,51710006607,jasonreynolds83 i see you httpstcoidyoc6guav,36.89695004,-76.21665449,5mi
MrS_JETS_AVID,1/18/22 21:23,51710006607,teachrqueen i see you,36.89695004,-76.21665449,5mi
1k_north,1/18/22 21:24,51710006607,im not watching games until we sign somebody i cant take it mentally im drained,36.89695004,-76.21665449,5mi
leezus_sar,1/18/22 21:24,51710006607,new material on syllabus day  httpstco3hemyni1et,36.89695004,-76.21665449,5mi
KingKoMoja,1/18/22 21:23,51710006607,slop4x dreacccc man you know why ,36.89695004,-76.21665449,5mi
KingKoMoja,1/18/22 21:22,51710006607,billiambuckets ong im fighting in church n all ,36.89695004,-76.21665449,5mi
Mike41093897,1/18/22 21:23,51710006607,repboebert bobo the  giving us all the stupid we can handle  httpstco76ipngkowj,36.89695004,-76.21665449,5mi
WODUplaylist,1/18/22 21:23,51710006607,turnstile  tlc turnstile love connection   nowplayingwodustudios collegeradio listenlive,36.89695004,-76.21665449,5mi
WODUplaylist,1/18/22 21:19,51710006607,derek smith and the new day  the best years   nowplayingwodustudios collegeradio listenlive,36.89695004,-76.21665449,5mi
Nickjames0709,1/18/22 21:23,51710006607,ibnoujello not us at pierce the veil like were back in middle school,36.89695004,-76.21665449,5mi
Og__papi,1/18/22 21:23,51710006607,tell em you the original  httpstcotb8yrfstip,36.89695004,-76.21665449,5mi
give2odu,1/18/22 21:23,51710006607,we are kicking off 2022 with our first gratitude tuesday video of the year  cadence soyka 22  a mechanical engineering major is the recipient for the clarence lee ray endowed scholarship odu donorstories studentstories gratitudetuesday  httpstcowqmdcoorkv,36.89695004,-76.21665449,5mi
ChaunceyBob,1/18/22 21:22,51710006607,first its hard to believe railroad local state amp federal police have allowed this to happen worse to keep happeninh second why havent shippers railroad someone recovered cleaned it up by now is this the best we can expect from these folks will amazon walmart do it httpstcojihlulguog,36.89695004,-76.21665449,5mi
virginianpilot,1/18/22 21:22,51710006607,just in former norfolk sheriff bob mccabes mental health has declined rapidly since he was found guilty of multiple public corruption charges last summer leading his attorney to request a mental competency evaluation before his sentencinghttpstcofimhhkm9na,36.89695004,-76.21665449,5mi
RobinFTHood,1/18/22 21:22,51710006607,check out my broadcast from my playstation 4 ps4live final fantasy xiv  live at httpstco66hzvhcg9a,36.89695004,-76.21665449,5mi
alucascollier,1/18/22 21:19,51710006607,hucks6dh6 they are talking out of their x as usual,36.89695004,-76.21665449,5mi
alucascollier,1/18/22 21:21,51710006607,beerlightweight bbc6music loads of great comedy except mrs browns boys,36.89695004,-76.21665449,5mi
Martinique757,1/18/22 21:21,51710006607,i havent seen my other cousins in years havent hung out with them literally in years weve all never had any beef but it sucks seeing them again because of a funeral,36.89695004,-76.21665449,5mi
Neitraa_,1/18/22 21:21,51710006607,he a bitch,36.89695004,-76.21665449,5mi
andersoneclair,1/18/22 21:20,51710006607,snapboltbaral trotskelily madcapginger okay this makes a lot of sense so the one on the left the deductible only matters for like surgery or things that would cost over that amount,36.89695004,-76.21665449,5mi
choirmasterps,1/18/22 21:20,51710006607,outstanding young people   the future of rotary httpstcohpsceu8l0q,36.89695004,-76.21665449,5mi
WaveyWaly,1/18/22 21:20,51710006607,whenever the cashier ask me do i want to round the total with a donation lol httpstcoxcm6qsdbko,36.89695004,-76.21665449,5mi
TheGovSchl,1/18/22 21:20,51710006607,pushin  itshappeningnowgsa  the governors school for the arts httpstcolon2exdu9d,36.89695004,-76.21665449,5mi
